"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22623","NLA12_WY-151-2012-1","NLA12_WY-151",1,0,2012,9,15,13.655,4.77,7.75,29.5,"E",0
"22624","NLA12_WY-151-2012-1","NLA12_WY-151",1,1,2012,9,15,13.68,4.72,8.01,29,"E",0
"22625","NLA12_WY-151-2012-1","NLA12_WY-151",1,2,2012,9,15,13.63,4.68,7.92,30,"E",0
"22626","NLA12_WY-151-2012-1","NLA12_WY-151",1,3,2012,9,15,13.59,4.66,7.89,31,"E",0
"22627","NLA12_WY-151-2012-1","NLA12_WY-151",1,4,2012,9,15,13.4,4.65,7.87,31,"E",0
"22628","NLA12_WY-151-2012-1","NLA12_WY-151",1,5,2012,9,15,13.28,4.58,7.83,31,"E",0
"22629","NLA12_WY-151-2012-1","NLA12_WY-151",1,6,2012,9,15,13.29,4.55,7.78,31,"E",0
"22630","NLA12_WY-151-2012-1","NLA12_WY-151",1,7,2012,9,15,13.23,4.54,7.76,31,"E",0
"22631","NLA12_WY-151-2012-1","NLA12_WY-151",1,8,2012,9,15,13.14,4.5,7.71,31,"E",0
"22632","NLA12_WY-151-2012-1","NLA12_WY-151",1,9,2012,9,15,12.91,4.33,7.65,31,"E",0
"22633","NLA12_WY-151-2012-1","NLA12_WY-151",1,10,2012,9,15,12.57,4.02,7.55,31,"E",0
"22634","NLA12_WY-151-2012-1","NLA12_WY-151",1,11,2012,9,15,12.36,3.86,7.5,31,"E",0
"22635","NLA12_WY-151-2012-1","NLA12_WY-151",1,12,2012,9,15,10.6,3.38,7.37,30,"E",0
"22636","NLA12_WY-151-2012-1","NLA12_WY-151",1,13,2012,9,15,9.67,2.66,7.27,31,"E",0
"22637","NLA12_WY-151-2012-1","NLA12_WY-151",1,14,2012,9,15,9.49,1.75,6.98,31,"E",0
"22638","NLA12_WY-151-2012-1","NLA12_WY-151",1,15,2012,9,15,9.56,1.19,6.93,31,"E",0
"22639","NLA12_WY-151-2012-1","NLA12_WY-151",1,16,2012,9,15,9.59,1,6.88,31,"E",0
"22640","NLA12_WY-151-2012-1","NLA12_WY-151",1,16.8,2012,9,15,9.6,0.94,6.86,31,"E",0
